,,,Hours:,01,,02,,03,,04,,05,,06,,07,,08,,09,,10,,11,,12,,13,,14,,15,,16,,17,,18,,19,,20,,21,,22,,23,,24,,00
,,,Date,"EPGALP01 Index",Date,"EPGALP02 Index",Date,"EPGALP03 Index",Date,"EPGALP04 Index",Date,"EPGALP05 Index",Date,"EPGALP06 Index",Date,"EPGALP07 Index",Date,"EPGALP08 Index",Date,"EPGALP09 Index",Date,"EPGALP10 Index",Date,"EPGALP11 Index",Date,"EPGALP12 Index",Date,"EPGALP13 Index",Date,"EPGALP14 Index",Date,"EPGALP15 Index",Date,"EPGALP16 Index",Date,"EPGALP17 Index",Date,"EPGALP18 Index",Date,"EPGALP19 Index",Date,"EPGALP20 Index",Date,"EPGALP21 Index",Date,"EPGALP22 Index",Date,"EPGALP23 Index",Date,"EPGALP24 Index",Date,"EPGALP00 Index"
,,,2013/04/03,37,2013/04/03,37,2013/04/02,36,2013/03/31,15,2013/03/31,"20,01",2013/03/28,25,2013/03/29,39,2013/03/17,50,2013/02/21,"66,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/30,35
,,,2013/04/02,36,2013/04/02,35,2013/04/01,29,2013/03/30,33,2013/03/30,32,2013/03/27,"52,91",2013/03/28,26,2013/03/16,-2,2013/02/20,"62,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/29,"36,75"
,,,2013/04/01,30,2013/04/01,30,2013/03/31,"29,75",2013/03/29,40,2013/03/29,40,2013/03/26,"42,1",2013/03/27,50,2013/03/15,"34,2",2013/02/19,"57,65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/28,39
,,,2013/03/31,"36,9",2013/03/31,30,2013/03/30,33,2013/03/28,40,2013/03/28,38,2013/03/25,"45,61",2013/03/26,55,2013/03/14,"62,68",2013/02/18,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/27,37
,,,2013/03/30,"39,75",2013/03/30,37,2013/03/29,40,2013/03/27,"40,8",2013/03/27,38,2013/03/24,46,2013/03/25,"52,45",2013/03/13,"87,9",2013/02/17,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/26,"33,5"
,,,2013/03/29,"29,2",2013/03/29,40,2013/03/28,"37,5",2013/03/26,36,2013/03/26,"41,9",2013/03/23,18,2013/03/24,"49,75",2013/03/12,77,2013/02/15,"56,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/25,30
,,,2013/03/28,37,2013/03/28,"36,5",2013/03/27,34,2013/03/25,30,2013/03/25,33,2013/03/22,9,2013/03/23,15,2013/03/11,63,2013/02/13,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/24,15
,,,2013/03/27,39,2013/03/27,"37,5",2013/03/26,"31,1",2013/03/24,"25,5",2013/03/24,"30,4",2013/03/21,47,2013/03/22,2,2013/03/10,"51,5",2013/02/12,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/23,7
,,,2013/03/26,"32,14",2013/03/26,"35,5",2013/03/25,30,2013/03/23,8,2013/03/23,20,2013/03/20,"46,1",2013/03/21,"69,9",2013/03/09,"16,5",2013/02/11,"58,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/22,29
,,,2013/03/25,30,2013/03/25,29,2013/03/24,20,2013/03/22,19,2013/03/22,10,2013/03/19,55,2013/03/20,"75,1",2013/03/08,"45,64",2013/02/10,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/21,"42,9"
,,,2013/03/24,20,2013/03/24,18,2013/03/23,15,2013/03/21,"42,8",2013/03/21,"44,7",2013/03/18,37,2013/03/19,65,2013/03/07,37,2013/02/09,"31,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/20,"37,9"
,,,2013/03/23,"4,5",2013/03/23,11,2013/03/22,19,2013/03/20,"34,6",2013/03/20,"38,1",2013/03/17,30,2013/03/18,"51,45",2013/03/06,45,2013/02/06,"64,85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/19,36
,,,2013/03/22,41,2013/03/22,18,2013/03/21,"46,95",2013/03/19,36,2013/03/19,40,2013/03/16,5,2013/03/17,44,2013/03/05,"75,5",2013/02/05,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/18,31
,,,2013/03/21,"44,95",2013/03/21,"45,95",2013/03/20,"34,5",2013/03/18,31,2013/03/18,33,2013/03/15,28,2013/03/16,0,2013/03/04,45,2013/02/04,"43,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/17,7
,,,2013/03/20,"35,5",2013/03/20,39,2013/03/19,35,2013/03/17,9,2013/03/17,12,2013/03/14,"53,18",2013/03/15,31,2013/03/03,86,2013/02/03,"50,95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/16,10
,,,2013/03/19,35,2013/03/19,"35,5",2013/03/18,"28,37",2013/03/16,"4,4",2013/03/16,"4,33",2013/03/13,"49,58",2013/03/14,"72,58",2013/03/02,28,2013/02/02,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/15,35
,,,2013/03/18,34,2013/03/18,30,2013/03/17,6,2013/03/15,29,2013/03/15,"28,5",2013/03/12,"57,13",2013/03/13,79,2013/03/01,44,2013/02/01,"31,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/14,"35,75"
,,,2013/03/17,"1,75",2013/03/17,1,2013/03/16,"4,5",2013/03/14,36,2013/03/14,41,2013/03/11,"49,5",2013/03/12,69,2013/02/28,60,2013/01/31,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/13,38
,,,2013/03/16,"10,5",2013/03/16,"5,1",2013/03/15,30,2013/03/13,32,2013/03/13,35,2013/03/10,33,2013/03/11,"61,5",2013/02/27,79,2013/01/30,"45,27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/12,41
,,,2013/03/15,"33,5",2013/03/15,30,2013/03/14,35,2013/03/12,"41,5",2013/03/12,43,2013/03/09,12,2013/03/10,48,2013/02/26,69,2013/01/29,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/11,40
,,,2013/03/14,34,2013/03/14,34,2013/03/13,33,2013/03/11,38,2013/03/11,40,2013/03/08,"12,75",2013/03/09,"13,1",2013/02/25,69,2013/01/28,"45,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/10,"30,5"
,,,2013/03/13,"32,5",2013/03/13,32,2013/03/12,39,2013/03/10,"19,5",2013/03/10,21,2013/03/07,"36,1",2013/03/08,"32,57",2013/02/24,"67,5",2013/01/27,"64,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/09,35
,,,2013/03/12,"38,4",2013/03/12,"37,75",2013/03/11,36,2013/03/09,13,2013/03/09,12,2013/03/06,"37,5",2013/03/07,"38,5",2013/02/23,33,2013/01/26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/08,26
,,,2013/03/11,"40,5",2013/03/11,"40,75",2013/03/10,"18,95",2013/03/08,"17,75",2013/03/08,18,2013/03/05,"50,02",2013/03/06,46,2013/02/22,"32,25",2013/01/25,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/07,24
,,,2013/03/10,"18,5",2013/03/10,16,2013/03/09,18,2013/03/07,16,2013/03/07,21,2013/03/04,"41,37",2013/03/05,"60,5",2013/02/21,"57,25",2013/01/24,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/06,22
,,,2013/03/09,"28,5",2013/03/09,17,2013/03/08,"11,06",2013/03/06,"21,5",2013/03/06,21,2013/03/03,"54,5",2013/03/04,"54,85",2013/02/20,"66,25",2013/01/23,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/05,"37,5"
,,,2013/03/08,"22,75",2013/03/08,"12,5",2013/03/07,15,2013/03/05,30,2013/03/05,37,2013/03/02,29,2013/03/03,75,2013/02/19,"61,2",2013/01/21,"64,1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/04,31
,,,2013/03/07,12,2013/03/07,"13,5",2013/03/06,22,2013/03/04,"33,56",2013/03/04,"35,43",2013/03/01,32,2013/03/02,"39,9",2013/02/18,53,2013/01/20,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/03,"28,5"
,,,2013/03/06,22,2013/03/06,"21,25",2013/03/05,"33,5",2013/03/03,"30,5",2013/03/03,32,2013/02/28,"44,31",2013/03/01,38,2013/02/17,79,2013/01/19,"43,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/02,28
,,,2013/03/05,"33,08",2013/03/05,"33,52",2013/03/04,"33,05",2013/03/02,26,2013/03/02,"29,9",2013/02/27,65,2013/02/28,"59,5",2013/02/15,35,2013/01/18,"44,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/03/01,40
,,,2013/03/04,30,2013/03/04,44,2013/03/03,"29,5",2013/03/01,36,2013/03/01,33,2013/02/26,62,2013/02/27,62,2013/02/13,60,2013/01/17,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/28,"42,5"
,,,2013/03/03,39,2013/03/03,"25,5",2013/03/02,"32,8",2013/02/28,40,2013/02/28,42,2013/02/25,58,2013/02/26,61,2013/02/12,"70,5",2013/01/16,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/27,"48,5"
,,,2013/03/02,39,2013/03/02,25,2013/03/01,"34,5",2013/02/27,"46,5",2013/02/27,48,2013/02/24,51,2013/02/25,73,2013/02/11,"49,1",2013/01/15,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/26,42
,,,2013/03/01,38,2013/03/01,37,2013/02/28,"38,9",2013/02/26,"34,5",2013/02/26,"48,5",2013/02/23,19,2013/02/24,60,2013/02/10,48,2013/01/14,"62,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/25,37
,,,2013/02/28,32,2013/02/28,"38,5",2013/02/27,"44,9",2013/02/25,"41,9",2013/02/25,"43,9",2013/02/22,"27,2",2013/02/23,25,2013/02/09,27,2013/01/13,"67,75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/24,38
,,,2013/02/27,"42,9",2013/02/27,41,2013/02/26,"34,25",2013/02/24,35,2013/02/24,34,2013/02/21,50,2013/02/22,"30,25",2013/02/08,30,2013/01/12,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/23,"35,5"
,,,2013/02/26,"34,05",2013/02/26,"34,25",2013/02/25,"33,24",2013/02/23,"23,5",2013/02/23,21,2013/02/20,50,2013/02/21,59,2013/02/07,68,2013/01/11,"45,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/22,"45,75"
,,,2013/02/25,35,2013/02/25,37,2013/02/24,36,2013/02/22,"28,01",2013/02/22,22,2013/02/19,49,2013/02/20,62,2013/02/06,"64,85",2013/01/10,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/21,"39,5"
,,,2013/02/24,37,2013/02/24,"34,5",2013/02/23,23,2013/02/21,"40,5",2013/02/21,"40,25",2013/02/18,36,2013/02/18,61,2013/02/05,60,2013/01/06,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/20,41
,,,2013/02/23,"33,25",2013/02/23,"32,75",2013/02/22,"28,03",2013/02/20,"42,25",2013/02/20,"43,4",2013/02/17,55,2013/02/17,"79,5",2013/02/04,"46,45",2013/01/05,"34,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/19,38
,,,2013/02/22,33,2013/02/22,24,2013/02/21,"42,5",2013/02/19,32,2013/02/19,"35,48",2013/02/16,36,2013/02/15,40,2013/02/03,"58,9",2013/01/04,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/18,"32,75"
,,,2013/02/21,40,2013/02/21,"42,5",2013/02/20,"39,5",2013/02/18,"29,5",2013/02/18,34,2013/02/15,33,2013/02/14,64,2013/02/02,"37,4",2013/01/03,"45,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/17,40
,,,2013/02/20,"39,5",2013/02/20,"39,5",2013/02/19,"33,39",2013/02/17,35,2013/02/17,37,2013/02/14,46,2013/02/13,"59,5",2013/02/01,"30,5",2013/01/02,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/16,"31,51"
,,,2013/02/19,36,2013/02/19,"33,22",2013/02/18,"29,5",2013/02/15,"33,55",2013/02/15,"33,4",2013/02/13,"46,5",2013/02/12,"69,4",2013/01/31,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/15,"33,5"
,,,2013/02/18,32,2013/02/18,35,2013/02/17,"39,9",2013/02/14,41,2013/02/14,41,2013/02/12,52,2013/02/11,43,2013/01/30,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/14,32
,,,2013/02/17,"35,25",2013/02/17,"35,5",2013/02/16,"29,5",2013/02/13,"33,5",2013/02/13,35,2013/02/11,34,2013/02/10,45,2013/01/29,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/13,"35,5"
,,,2013/02/16,"40,9",2013/02/16,"29,1",2013/02/15,"33,29",2013/02/12,33,2013/02/12,41,2013/02/10,"39,5",2013/02/09,34,2013/01/28,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/12,"37,9"
,,,2013/02/15,34,2013/02/15,33,2013/02/14,40,2013/02/11,"29,1",2013/02/11,"30,1",2013/02/09,34,2013/02/08,"27,2",2013/01/27,"66,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/11,"25,1"
,,,2013/02/14,33,2013/02/14,33,2013/02/13,"32,5",2013/02/10,32,2013/02/10,28,2013/02/08,"24,4",2013/02/07,65,2013/01/26,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/10,"28,5"
,,,2013/02/13,33,2013/02/13,"31,75",2013/02/12,"41,5",2013/02/09,"29,55",2013/02/09,36,2013/02/07,48,2013/02/06,"65,85",2013/01/25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/09,28
,,,2013/02/12,"42,75",2013/02/12,"41,75",2013/02/11,"33,05",2013/02/08,"24,2",2013/02/08,"23,22",2013/02/06,50,2013/02/05,60,2013/01/24,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/08,35
,,,2013/02/11,"28,05",2013/02/11,"32,05",2013/02/10,32,2013/02/07,38,2013/02/07,38,2013/02/05,40,2013/02/04,"47,5",2013/01/23,"70,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/07,37
,,,2013/02/10,"28,6",2013/02/10,"28,05",2013/02/09,"28,2",2013/02/06,"36,76",2013/02/06,40,2013/02/04,37,2013/02/03,66,2013/01/22,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/06,39
,,,2013/02/09,35,2013/02/09,"33,2",2013/02/08,"35,4",2013/02/05,30,2013/02/05,30,2013/02/03,"54,25",2013/02/02,22,2013/01/21,"65,82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/05,"30,01"
,,,2013/02/08,"33,75",2013/02/08,"36,3",2013/02/07,38,2013/02/04,15,2013/02/04,14,2013/02/02,"13,5",2013/02/01,22,2013/01/20,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/04,"15,9"
,,,2013/02/07,32,2013/02/07,31,2013/02/06,"36,09",2013/02/03,31,2013/02/03,24,2013/02/01,19,2013/01/31,"43,5",2013/01/19,"37,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/03,22
,,,2013/02/06,40,2013/02/06,"36,76",2013/02/05,30,2013/02/02,28,2013/02/02,27,2013/01/31,"42,5",2013/01/30,"38,5",2013/01/18,"41,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/02,39
,,,2013/02/05,32,2013/02/05,30,2013/02/04,10,2013/02/01,26,2013/02/01,21,2013/01/30,"28,1",2013/01/29,56,2013/01/17,"68,9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/02/01,38
,,,2013/02/04,"16,4",2013/02/04,10,2013/02/03,25,2013/01/31,"15,5",2013/01/31,"14,4",2013/01/29,40,2013/01/28,43,2013/01/16,"59,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/31,8
,,,2013/02/03,18,2013/02/03,"23,85",2013/02/02,"24,5",2013/01/30,8,2013/01/30,8,2013/01/28,33,2013/01/27,"57,5",2013/01/15,"67,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/30,1
,,,2013/02/02,"38,5",2013/02/02,28,2013/02/01,"27,25",2013/01/29,"11,5",2013/01/29,13,2013/01/27,45,2013/01/26,34,2013/01/14,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/29,23
,,,2013/02/01,"34,5",2013/02/01,"26,25",2013/01/31,11,2013/01/28,"5,5",2013/01/28,-5,2013/01/26,27,2013/01/25,34,2013/01/13,"69,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/28,2
,,,2013/01/31,8,2013/01/31,"9,5",2013/01/30,2,2013/01/27,33,2013/01/27,36,2013/01/25,"35,9",2013/01/24,63,2013/01/12,"43,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/27,38
,,,2013/01/30,1,2013/01/30,0,2013/01/29,"11,5",2013/01/26,32,2013/01/26,25,2013/01/24,55,2013/01/23,65,2013/01/11,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/26,33
,,,2013/01/29,"12,5",2013/01/29,15,2013/01/28,"12,5",2013/01/25,"35,9",2013/01/25,"35,9",2013/01/23,52,2013/01/22,61,2013/01/10,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/25,"39,9"
,,,2013/01/28,3,2013/01/28,3,2013/01/27,34,2013/01/24,45,2013/01/24,47,2013/01/22,44,2013/01/21,67,2013/01/06,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/24,43
,,,2013/01/27,38,2013/01/27,"35,8",2013/01/26,31,2013/01/23,40,2013/01/23,39,2013/01/21,45,2013/01/20,48,2013/01/05,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/23,44
,,,2013/01/26,31,2013/01/26,"31,3",2013/01/25,36,2013/01/22,37,2013/01/22,"36,5",2013/01/20,"43,4",2013/01/19,"31,4",2013/01/04,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/22,41
,,,2013/01/25,39,2013/01/25,36,2013/01/24,45,2013/01/21,38,2013/01/21,40,2013/01/19,"33,5",2013/01/18,"31,5",2013/01/03,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/21,31
,,,2013/01/24,47,2013/01/24,46,2013/01/23,37,2013/01/20,32,2013/01/20,33,2013/01/18,"37,9",2013/01/17,58,2013/01/02,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/20,30
,,,2013/01/23,"38,6",2013/01/23,"36,5",2013/01/22,35,2013/01/19,"34,5",2013/01/19,36,2013/01/17,43,2013/01/16,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/19,"41,5"
,,,2013/01/22,"36,2",2013/01/22,35,2013/01/21,37,2013/01/18,40,2013/01/18,"36,4",2013/01/16,"40,1",2013/01/15,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/18,28
,,,2013/01/21,34,2013/01/21,37,2013/01/20,22,2013/01/17,31,2013/01/17,32,2013/01/15,54,2013/01/14,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/17,34
,,,2013/01/20,26,2013/01/20,22,2013/01/19,"34,5",2013/01/16,"38,5",2013/01/16,40,2013/01/14,54,2013/01/13,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/16,43
,,,2013/01/19,"40,5",2013/01/19,38,2013/01/18,36,2013/01/15,"31,3",2013/01/15,"34,4",2013/01/13,"47,5",2013/01/12,"40,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/15,"36,9"
,,,2013/01/18,27,2013/01/18,"29,55",2013/01/17,29,2013/01/14,"36,5",2013/01/14,"36,5",2013/01/12,40,2013/01/11,"32,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/14,39
,,,2013/01/17,33,2013/01/17,31,2013/01/16,"39,9",2013/01/13,32,2013/01/13,36,2013/01/11,"31,25",2013/01/10,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/13,"30,6"
,,,2013/01/16,"41,5",2013/01/16,36,2013/01/15,"33,25",2013/01/12,"37,8",2013/01/12,"39,3",2013/01/10,"49,5",2013/01/07,"56,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/12,"39,75"
,,,2013/01/15,35,2013/01/15,"30,25",2013/01/14,36,2013/01/11,31,2013/01/11,31,2013/01/07,"37,5",2013/01/06,"57,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/11,"36,7"
,,,2013/01/14,30,2013/01/14,"35,5",2013/01/13,37,2013/01/10,32,2013/01/10,36,2013/01/06,47,2013/01/05,"21,25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/10,"35,2"
,,,2013/01/13,32,2013/01/13,"32,1",2013/01/12,38,2013/01/06,10,2013/01/07,"29,5",2013/01/05,12,2013/01/04,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/07,50
,,,2013/01/12,"36,5",2013/01/12,"35,5",2013/01/11,36,2013/01/05,11,2013/01/06,23,2013/01/04,10,2013/01/03,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/06,9
,,,2013/01/11,35,2013/01/11,34,2013/01/10,32,2013/01/04,10,2013/01/05,18,2013/01/03,"47,5",2013/01/02,"21,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/05,18
,,,2013/01/10,37,2013/01/10,33,2013/01/06,23,2013/01/03,"17,5",2013/01/04,11,2013/01/02,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/04,19
,,,2013/01/06,25,2013/01/06,24,2013/01/05,7,2013/01/02,"8,5",2013/01/03,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/03,"22,25"
,,,2013/01/05,"25,5",2013/01/05,12,2013/01/04,10,,,2013/01/02,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/01/02,10
,,,2013/01/04,"15,5",2013/01/04,"11,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2013/01/03,"21,15",2013/01/03,"17,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2013/01/02,5,2013/01/02,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
